Year,UnqID,Date,Weather,Time,Day,Round,Dir,Path,Mode,Count
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:45:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,08:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:15:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:45:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,09:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:00:00,Weekend,X,Southbound,Carriageway,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:15:00,Weekend,X,Southbound,Carriageway,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:30:00,Weekend,X,Southbound,Carriageway,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:45:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,10:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:00:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:15:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:30:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:45:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,11:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:15:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:30:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:45:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,12:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:15:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:45:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,13:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:15:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:45:00,Weekend,X,Southbound,Carriageway,Cycles,4
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,14:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:15:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:30:00,Weekend,X,Southbound,Carriageway,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:45:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,15:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:00:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:15:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:45:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,16:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:00:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:15:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:45:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,17:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:00:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:15:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:45:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,18:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:00:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:00:00,Weekend,X,Southbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:00:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:15:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:15:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:15:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:30:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:30:00,Weekend,X,Southbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:30:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:45:00,Weekend,X,Southbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:45:00,Weekend,X,Southbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,18/05/2019,n/a,19:45:00,Weekend,X,Southbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:00:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:15:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:30:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:30:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:45:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:45:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,07:45:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:00:00,Weekend,Y,Northbound,Carriageway,Cycles,5
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:15:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:30:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:30:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:45:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:45:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,08:45:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:00:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:15:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:30:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:30:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:45:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:45:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,09:45:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:00:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:15:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:30:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:30:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:45:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:45:00,Weekend,Y,Northbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,10:45:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:00:00,Weekend,Y,Northbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:15:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:30:00,Weekend,Y,Northbound,Carriageway,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:30:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:45:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:45:00,Weekend,Y,Northbound,Carriageway,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,11:45:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:00:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:00:00,Weekend,Y,Northbound,Carriageway,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:00:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,0
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:15:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,2
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:15:00,Weekend,Y,Northbound,Carriageway,Cycles,3
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:15:00,Weekend,Y,Northbound,Pavement - Southbound,Cycles,1
2019 Q2 spring (Apr-Jun),ML2004,19/05/2019,n/a,12:30:00,Weekend,Y,Northbound,Pavement - Northbound,Cycles,0
