UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0005,2015,2015,2015-06-10,17,667,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2015,2015,2015-06-10,18,778,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2015,2015,2015-06-10,19,387,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2015,2015,2015-06-10,20,235,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2015,2015,2015-06-10,21,139,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0006,2015,2015,2015-05-06,12,42,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,13,43,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,14,36,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,15,40,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,16,104,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,17,286,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,18,442,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,19,222,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,20,87,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-06,21,62,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-08,9,219,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-08,10,64,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-08,11,38,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-11,6,109,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-11,7,338,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2015,2015,2015-05-11,8,543,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0007,2015,2015,2015-06-03,6,177,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,7,525,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,8,812,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,9,386,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,14,102,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,15,100,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,16,144,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-03,17,288,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,10,173,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,11,117,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,12,107,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,13,123,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,18,632,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,19,546,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,20,308,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2015,2015,2015-06-04,21,178,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0008,2015,2015,2015-06-09,10,238,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,11,137,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,12,109,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,13,123,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,18,629,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,19,327,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,20,141,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-09,21,72,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,6,113,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,7,346,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,8,568,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,9,343,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,14,120,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,15,162,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,16,211,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2015,2015,2015-06-11,17,526,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0009,2015,2015,2015-04-22,10,92,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,11,88,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,12,69,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,13,101,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,17,224,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,18,501,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-22,19,243,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-27,20,129,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-27,21,83,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,6,47,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,7,174,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,8,449,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,9,245,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,14,54,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,15,85,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,16,160,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0009,2015,2015,2015-04-29,17,114,Westminster,01 Central,51.510077,-0.12824866,529990.4,180677.24
ML0010,2015,2015,2015-06-01,6,70,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,7,361,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,8,545,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,9,215,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,10,64,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,11,47,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,12,22,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-01,13,43,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,14,43,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,15,69,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,16,95,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,17,244,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,18,374,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,19,214,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,20,131,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0010,2015,2015,2015-06-02,21,57,Lambeth,01 Central,51.499213,-0.11696597,530804.02,179489.31
ML0011,2015,2015,2015-04-06,6,136,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,7,353,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,8,534,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,9,339,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,10,244,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,11,218,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,12,175,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,13,167,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,14,155,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,15,242,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,16,285,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,17,480,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,18,794,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,19,393,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,20,223,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2015,2015,2015-04-06,21,134,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0012,2015,2015,2015-06-10,6,116,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,7,386,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,8,654,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,9,367,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,10,129,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,11,74,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,12,74,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-10,13,66,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,14,83,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,15,85,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,16,161,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,17,492,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,18,577,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,19,250,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,20,122,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2015,2015,2015-06-11,21,125,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0013,2015,2015,2015-04-29,11,17,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-29,12,19,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-29,20,238,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-29,21,128,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-30,10,75,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-30,11,35,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-30,12,41,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-04-30,13,43,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,8,773,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,9,394,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,10,34,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,13,43,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,14,112,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,15,162,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,17,332,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,18,690,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-01,19,94,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-06,16,180,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-06,17,193,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-06,19,220,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-07,7,719,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2015,2015,2015-05-11,6,275,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0014,2015,2015,2015-04-23,10,99,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-23,11,76,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-23,12,71,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-23,13,87,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-23,18,797,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-23,19,395,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,6,156,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,7,570,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,8,821,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,9,390,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,14,68,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,15,65,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,16,172,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,17,607,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,20,154,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2015,2015,2015-04-30,21,104,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0015,2015,2015,2015-06-02,10,100,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,11,64,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,12,78,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,13,65,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,18,954,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,19,561,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,20,269,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-02,21,156,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,6,261,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,7,836,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,8,1298,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,9,504,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,14,113,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,15,138,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,16,234,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2015,2015,2015-06-09,17,717,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0016,2015,2015,2015-04-13,11,32,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-13,12,139,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-13,13,126,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-13,14,126,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-13,15,139,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-13,16,181,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-16,17,449,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2015,2015,2015-04-16,18,594,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
