UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0001,2023,2023,2023-06-22,6,223,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,7,715,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,8,1144,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,9,545,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,10,156,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,11,170,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,12,171,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,13,158,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,14,172,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,15,237,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,16,379,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,17,900,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,18,1114,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,19,512,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,20,331,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2023,2023,2023-06-22,21,221,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0002,2023,2023,2023-07-07,6,191,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,7,422,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,8,708,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,9,578,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,10,319,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,11,336,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,12,412,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,13,407,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,14,377,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2023,2023,2023-07-07,15,451,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
