UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0001,2019,2019,2019-06-14,10,210,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-14,11,76,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-14,12,61,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-14,16,229,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-14,17,690,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-14,18,1011,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-21,13,52,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-21,14,69,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-21,15,103,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,6,151,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,7,769,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,8,1418,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,9,532,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,19,399,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,20,176,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0001,2019,2019,2019-06-24,21,44,Westminster,01 Central,51.492628,-0.12520362,530251.49,178742.45
ML0002,2019,2019,2019-06-04,19,173,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-04,20,281,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-04,21,169,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,12,141,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,13,179,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,14,166,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,15,166,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,16,244,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,17,697,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,18,818,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-11,19,248,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,6,188,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,7,417,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,8,852,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,9,519,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,10,166,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0002,2019,2019,2019-06-12,11,121,City of London,01 Central,51.519599,-0.07925389,533362.68,181824.45
ML0003,2019,2019,2019-04-01,6,125,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,7,482,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,8,1046,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,9,582,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,10,100,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,11,62,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,12,86,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,13,76,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,14,67,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-01,15,97,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-03,17,631,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-03,18,733,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-03,19,281,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-03,20,157,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-03,21,90,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0003,2019,2019,2019-04-04,16,192,Southwark,01 Central,51.508123,-0.094550618,532334.06,180520.37
ML0004,2019,2019,2019-06-11,11,50,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-11,12,66,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-11,13,29,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,13,37,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,14,45,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,15,40,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,16,81,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,17,299,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,18,315,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,19,165,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,20,88,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-13,21,69,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-24,6,109,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-24,7,364,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-24,8,762,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-24,9,327,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2019,2019,2019-06-24,10,55,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0005,2019,2019,2019-06-05,9,91,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,12,77,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,13,129,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,14,142,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,15,157,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,16,276,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-05,17,230,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-06,6,190,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-06,7,494,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2019,2019,2019-06-06,8,1006,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
