UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML1571,2015,2014,2014-09-17,13,11,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-17,14,14,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-17,15,11,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-17,16,15,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-17,17,23,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,9,13,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,10,13,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,11,12,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,18,20,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,19,18,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,20,6,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-18,21,9,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-22,6,6,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-22,7,15,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-22,8,17,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1571,2015,2014,2014-09-22,12,13,Haringey,02 Inner,51.585774,-0.075872473,533403.63,189189.19
ML1572,2015,2014,2014-09-18,12,9,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-18,13,31,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,9,52,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,10,35,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,11,35,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,12,12,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,18,130,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,19,72,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,20,48,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-24,21,25,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,12,9,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,13,27,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,14,37,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,15,61,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,16,77,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-25,17,128,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-30,6,57,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-30,7,121,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1572,2015,2014,2014-09-30,8,124,Haringey,02 Inner,51.582023,-0.074717436,533494.69,188774.19
ML1573,2015,2014,2014-09-18,7,48,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,9,92,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,12,46,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,13,71,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,14,28,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,16,112,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,17,202,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-09-18,18,336,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,6,49,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,7,126,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,8,419,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,9,178,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,10,79,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-02,11,56,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-13,14,24,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-13,15,30,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-13,19,142,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-13,20,76,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1573,2015,2014,2014-10-13,21,62,Hackney,02 Inner,51.541571,-0.080506464,533211.87,184265.47
ML1574,2015,2014,2014-10-06,6,82,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,7,138,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,8,165,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,9,60,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,14,23,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,15,36,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,16,78,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-06,17,61,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,10,34,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,11,34,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,12,35,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,13,39,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,17,63,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,18,131,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,19,90,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,20,45,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1574,2015,2014,2014-10-10,21,16,Greenwich,03 Outer,51.483721,0.000225674,538985.17,177982.9
ML1575,2015,2014,2014-09-24,9,42,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-24,10,25,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-24,11,28,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-24,12,8,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,12,28,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,13,42,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,14,78,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,15,77,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,16,168,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-26,17,286,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,6,31,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,7,81,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,8,122,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,9,15,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,18,518,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,19,269,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,20,153,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1575,2015,2014,2014-09-30,21,128,Lambeth,02 Inner,51.486298,-0.12019158,530617.25,178047.26
ML1576,2015,2014,2014-10-13,6,4,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,7,4,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,8,11,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,9,4,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,10,6,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,11,3,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,17,11,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,18,3,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,19,7,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,20,2,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-13,21,2,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,11,2,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,12,4,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,13,6,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,14,2,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,15,4,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1576,2015,2014,2014-10-17,16,6,Barnet,03 Outer,51.566122,-0.20620039,524428.95,186774.05
ML1577,2015,2014,2014-09-29,6,2,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,7,15,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,8,21,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,9,10,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,10,2,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,11,2,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,12,0,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-29,13,5,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,14,2,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,15,5,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,16,7,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,17,10,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,18,4,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,19,3,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,20,0,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1577,2015,2014,2014-09-30,21,0,Barnet,03 Outer,51.559534,-0.19819321,525001.27,186055.73
ML1578,2015,2014,2014-10-07,6,5,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,7,28,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,8,58,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,9,25,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,10,16,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,11,9,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,12,11,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-07,13,18,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-09,14,20,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-09,15,18,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-09,16,30,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
ML1578,2015,2014,2014-10-09,17,55,Ealing,03 Outer,51.513918,-0.25122873,521446.0,180893.0
