UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0004,2018,2018,2018-05-25,19,133,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-05-25,20,58,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-05-25,21,35,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,6,109,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,7,347,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,8,754,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,9,299,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,10,55,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,11,40,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,12,46,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0004,2018,2018,2018-06-04,13,44,Southwark,01 Central,51.500613,-0.098926959,532052.5,179677.64
ML0005,2018,2018,2018-05-24,12,58,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-05-24,13,34,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-04,19,240,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-04,20,191,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-04,21,123,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,13,87,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,14,133,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,15,171,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,16,256,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,17,630,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,18,798,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-05,19,123,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,6,180,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,7,497,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,8,1033,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,9,523,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,10,141,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,11,141,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0005,2018,2018,2018-06-06,12,73,Southwark,01 Central,51.5052,-0.084629047,533031.59,180213.46
ML0006,2018,2018,2018-05-14,11,48,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-14,12,58,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-14,13,56,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-14,14,65,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-14,15,63,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-14,16,152,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-18,17,457,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-18,18,413,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-18,19,208,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-18,20,98,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-18,21,51,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-21,6,134,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-21,7,366,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-21,8,705,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-21,9,338,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0006,2018,2018,2018-05-21,10,79,Southwark,01 Central,51.504068,-0.095742803,532263.5,180067.71
ML0007,2018,2018,2018-05-08,6,185,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,7,503,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,8,867,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,12,35,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,13,97,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,14,96,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,15,76,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,16,152,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,17,457,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,18,623,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,19,269,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,20,211,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-08,21,86,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-11,9,308,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-11,10,110,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-11,11,86,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0007,2018,2018,2018-05-11,12,42,Lambeth,01 Central,51.4915,-0.12213838,530467.76,178622.08
ML0008,2018,2018,2018-06-15,12,26,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-15,13,126,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-15,14,83,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-18,10,80,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-18,11,64,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-18,12,57,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-21,6,90,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-21,7,198,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-21,8,359,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
ML0008,2018,2018,2018-06-21,9,210,Westminster,01 Central,51.509779,-0.12311615,530347.31,180653.54
